Bedrooms,Bathrooms,SqftLiving,HouseAge,Garage,Floors,Neighborhood,DistanceToCity,Price
4,4,1490,12,1,2,1,28.9,230000
3,3,1180,32,1,2,3,25.3,301000
3,2,1445,42,2,2,2,40.6,184000
4,4,2040,8,1,1,1,3.5,390000
3,3,1467,51,1,1,2,44.4,204000
4,4,1444,10,1,2,0,29.7,179000
4,3,1460,11,1,1,1,42.6,237000
4,3,1568,14,1,1,2,1.5,392000
3,2,1556,26,2,1,2,43.6,247000
2,1,766,47,1,1,1,6.9,113000
3,2,934,30,2,3,0,36.3,132000
3,3,1099,56,2,1,2,21.4,183000
3,2,1351,55,1,1,1,34.4,112000
3,2,1337,42,1,2,2,31.8,200000
3,2,1159,4,1,2,2,9.0,299000
1,1,536,39,1,2,1,26.2,59000
3,3,745,11,0,2,0,14.6,113000
3,2,1220,24,2,2,1,28.5,195000
4,4,1772,54,2,2,2,37.2,277000
1,1,500,22,1,1,2,5.0,152000
3,3,1032,3,1,1,1,26.3,186000
5,5,1626,37,0,3,1,31.3,242000
2,1,1117,58,1,1,2,15.5,129000
3,2,1055,2,2,1,1,47.7,162000
2,2,848,12,2,1,2,26.5,172000
4,3,1720,21,1,1,1,9.9,313000
3,2,1502,5,1,1,2,6.3,322000
3,3,1169,7,1,1,2,27.5,257000
3,2,1092,4,1,1,1,19.4,202000
5,4,2034,43,0,1,2,10.4,352000
2,1,1056,54,1,1,1,2.5,169000
1,1,500,41,1,2,0,28.8,50000
5,5,1809,36,0,2,0,30.3,190000
3,2,891,59,0,2,2,7.9,173000
5,4,1755,22,1,3,2,30.5,340000
3,2,1372,29,1,2,2,47.6,216000
4,4,1535,9,1,2,2,48.9,302000
3,2,1078,26,1,1,0,44.5,52000
4,3,1456,12,1,2,0,40.5,191000
5,5,2017,48,2,3,1,11.3,337000
3,2,1152,1,0,1,2,8.7,279000
2,1,745,8,1,2,3,22.8,220000
3,3,1469,33,2,2,1,31.4,227000
2,1,1107,52,1,1,2,42.7,122000
2,2,500,51,2,2,1,12.4,77000
3,2,1265,4,1,1,0,24.5,143000
3,2,1044,14,0,1,1,32.7,162000
3,2,1150,55,1,1,2,22.8,174000
3,2,1261,29,1,2,1,23.3,215000
4,3,1557,14,0,2,2,12.0,319000
2,2,846,9,1,3,1,49.3,150000
2,1,934,9,2,2,0,24.3,109000
2,2,858,26,1,1,0,27.1,104000
3,3,1070,49,1,1,2,11.7,220000
2,2,674,47,1,3,1,26.2,101000
3,2,912,42,2,2,2,13.5,197000
3,3,1029,17,2,2,1,10.9,251000
4,4,1992,41,2,1,1,14.5,334000
1,1,500,4,1,2,2,1.1,200000
4,4,1361,46,0,1,1,28.9,134000
4,3,1663,3,1,1,2,20.0,326000
4,3,1577,29,1,2,0,45.0,136000
5,5,1960,25,2,2,2,3.0,451000
1,1,681,21,2,1,2,3.1,195000
2,1,909,12,1,2,2,44.4,156000
5,4,1894,54,1,2,1,7.2,294000
3,2,1115,1,1,1,2,1.1,332000
3,2,1099,1,0,3,1,9.8,240000
4,4,1774,45,1,1,1,41.4,222000
4,3,1538,46,1,2,0,40.3,126000
5,4,1641,48,2,2,0,17.7,227000
6,5,2390,7,1,1,2,33.7,422000
4,3,1292,10,2,2,2,25.9,313000
3,3,1636,15,1,1,1,45.3,195000
5,4,1806,40,1,1,2,3.8,377000
1,1,500,11,0,2,0,40.8,50000
2,2,851,56,0,1,2,9.4,168000
5,5,1942,46,1,1,2,20.2,387000
3,2,1141,45,0,2,2,10.4,217000
2,1,884,23,1,2,1,35.4,140000
2,1,1105,13,2,2,2,34.2,238000
5,4,2153,27,1,2,1,27.8,307000
3,2,1495,41,2,2,2,35.2,248000
4,4,1390,17,0,2,1,32.3,237000
2,2,863,50,1,1,2,39.0,127000
4,4,1631,51,1,2,0,12.7,212000
4,4,1670,13,2,1,1,22.0,310000
3,3,1475,12,0,3,1,8.4,282000
3,2,1155,29,1,2,2,22.1,237000
2,1,718,21,1,3,2,35.4,132000
6,5,2506,20,1,2,3,34.9,489000
4,4,1244,20,2,2,2,35.8,249000
5,5,1952,31,1,2,1,16.1,331000
3,2,1173,8,1,2,2,33.4,233000
4,4,1415,24,2,2,0,19.0,213000
4,4,1811,11,1,1,2,47.3,290000
4,3,1387,39,1,3,2,17.8,291000
6,5,2372,33,0,2,0,30.5,296000
3,3,1258,42,2,2,2,37.8,214000
2,1,1070,15,2,2,2,45.4,165000
4,4,1597,4,1,1,1,22.5,290000
4,3,1787,1,2,2,1,18.7,367000
3,2,1340,32,1,1,1,22.1,215000
2,2,824,11,1,3,3,16.9,291000
3,2,982,30,0,2,1,33.0,119000
3,3,913,37,1,1,1,46.7,107000
3,3,1221,19,1,2,0,7.2,185000
4,4,1491,51,2,2,1,28.5,219000
4,3,1783,36,1,2,2,45.0,258000
2,2,949,34,2,2,1,5.9,209000
3,3,1163,7,1,1,3,25.2,329000
3,3,968,45,1,1,1,43.4,96000
2,2,902,20,1,2,1,45.1,148000
4,3,1396,53,1,1,0,26.2,137000
5,5,1848,12,2,2,3,2.2,506000
3,3,1004,32,0,2,0,6.2,145000
4,3,1572,2,2,3,1,29.7,279000
5,4,2234,22,2,3,1,7.1,401000
4,3,1598,41,1,2,1,8.3,266000
2,1,711,48,1,2,2,38.8,98000
6,5,2094,40,1,2,2,37.8,371000
3,2,1310,24,1,1,0,42.3,96000
3,2,1043,50,0,1,1,6.2,147000
2,2,823,31,1,2,2,10.7,208000
3,2,1129,4,0,2,1,41.8,166000
2,2,967,24,2,1,0,36.3,88000
2,1,768,43,1,2,1,40.5,50000
3,2,1188,17,0,2,1,49.5,91000
4,3,1697,40,1,3,0,43.4,151000
5,4,2421,19,2,1,1,26.5,376000
3,2,1377,40,1,1,1,16.2,172000
5,5,1982,38,1,3,0,28.9,267000
5,4,2000,55,2,1,2,32.3,343000
4,4,1495,34,2,2,3,17.4,388000
2,2,610,47,2,2,3,38.8,174000
4,3,1489,33,1,1,2,5.5,331000
5,5,1845,6,2,2,1,39.2,316000
4,4,1730,51,1,3,0,2.6,242000
3,2,985,36,2,1,2,25.4,214000
3,2,1466,13,1,1,0,43.2,134000
4,4,1750,47,2,2,1,5.2,301000
3,3,1204,9,2,2,1,26.4,275000
2,2,800,35,0,2,0,8.8,88000
3,2,1088,34,2,3,2,44.8,233000
4,4,1654,16,0,3,2,41.8,264000
5,4,2217,18,1,1,2,46.8,346000
2,2,659,18,1,1,2,43.9,138000
6,5,2093,38,2,1,1,37.1,320000
3,2,1340,50,1,3,2,10.1,218000
4,4,1664,43,1,1,1,15.8,254000
4,3,1375,32,1,2,2,25.3,319000
4,4,1453,7,2,2,0,29.9,239000
5,4,1828,23,2,2,2,39.3,356000
3,2,1055,23,1,1,3,12.1,278000
5,5,1935,46,1,2,0,7.3,288000
2,2,746,18,0,2,0,24.6,73000
4,4,1469,7,1,2,0,8.7,286000
4,3,1448,42,0,2,1,35.0,201000
4,3,1554,40,1,1,1,29.2,219000
3,2,1233,24,2,1,2,37.3,227000
5,4,1936,14,1,2,1,4.1,343000
2,2,1031,50,1,3,1,48.3,53000
2,2,901,5,1,1,2,1.0,265000
4,4,1281,46,0,1,1,16.9,208000
3,3,1304,54,1,2,1,34.3,179000
4,4,1721,57,1,2,2,3.2,312000
3,2,1113,22,2,1,2,5.1,248000
2,1,500,58,1,2,0,4.8,50000
4,3,1601,22,1,3,0,29.5,197000
3,3,1198,10,2,2,1,44.9,167000
2,1,575,26,2,2,1,28.2,92000
4,3,1309,15,2,2,1,30.6,231000
3,2,1182,38,2,1,2,18.0,263000
4,4,1553,41,2,2,2,1.9,368000
3,3,1116,42,1,2,0,2.1,147000
4,4,1583,55,2,2,1,44.5,226000
4,4,1379,49,1,3,1,6.0,257000
4,3,1513,1,1,1,1,50.0,244000
2,2,906,14,1,1,2,9.1,261000
4,4,1530,36,1,3,2,34.1,281000
4,3,1265,31,0,1,0,47.5,100000
4,3,1505,28,0,1,0,18.8,171000
3,2,985,34,0,2,2,37.0,180000
5,4,2053,35,2,3,1,18.2,357000
4,4,1663,39,2,2,0,15.9,258000
2,2,500,23,1,2,0,10.9,109000
3,3,1351,46,2,2,1,41.2,182000
5,4,1777,44,0,3,1,13.6,286000
1,1,711,19,2,2,3,14.9,246000
6,5,2390,18,1,1,1,49.9,284000
4,3,1350,15,0,2,1,17.0,229000
4,4,1371,1,0,2,2,21.7,338000
3,2,1269,25,1,2,1,49.5,168000
2,2,721,26,0,2,1,19.1,105000
5,5,1980,35,1,2,1,18.9,336000
3,2,1522,57,0,2,1,41.6,128000
4,3,1460,15,1,2,2,16.3,337000
3,2,1211,4,1,1,1,12.5,282000
2,2,1083,15,2,1,3,21.7,308000
1,1,500,42,1,1,2,35.3,58000
3,3,878,38,1,2,1,3.1,186000
6,5,2501,45,1,2,0,19.3,365000
3,2,967,39,2,2,1,18.0,141000
3,2,1481,58,1,2,1,13.0,185000
3,3,1035,54,2,2,1,33.1,151000
3,2,1793,1,1,3,0,15.2,302000
3,2,1493,22,0,1,3,30.7,305000
5,4,1840,11,1,2,0,25.7,264000
3,3,1204,46,1,2,1,11.6,208000
3,2,1350,38,1,1,0,14.1,158000
2,1,956,37,1,1,1,9.4,151000
6,5,2488,51,1,2,2,3.8,456000
2,1,1050,26,2,2,2,31.3,203000
2,2,775,51,1,2,1,34.0,55000
4,3,1526,27,1,2,2,9.1,377000
3,2,1130,58,1,2,2,31.2,172000
3,3,1371,13,1,1,2,49.1,243000
3,3,1273,7,1,3,2,4.6,334000
4,4,1658,8,2,1,2,25.0,374000
2,1,959,46,2,2,1,36.9,74000
4,4,1189,51,1,1,1,3.3,180000
4,3,1662,51,2,2,1,39.1,212000
3,3,1243,23,1,3,1,49.0,213000
3,2,1533,26,1,3,2,5.3,351000
3,3,894,44,0,1,1,41.3,63000
4,4,1911,55,1,1,3,19.6,373000
3,2,1215,27,0,1,1,8.1,184000
3,2,1297,9,1,1,2,25.2,273000
3,3,1535,46,1,2,2,4.5,311000
6,5,2512,38,2,2,2,26.6,468000
3,3,1280,47,0,2,2,1.9,228000
5,4,2048,13,2,2,1,36.7,316000
3,2,1103,7,1,1,0,24.9,144000
2,1,794,11,1,2,3,23.5,224000
2,1,656,10,2,2,0,10.6,98000
3,2,1191,33,1,2,1,18.7,194000
2,2,500,39,1,3,1,9.9,98000
1,1,500,50,1,2,1,37.0,61000
5,4,1975,55,1,2,2,10.8,345000
4,4,1532,3,1,3,2,31.2,336000
4,4,1643,41,1,2,3,14.7,377000
2,2,513,29,2,2,1,33.2,62000
2,2,1185,37,1,1,1,27.5,157000
2,1,779,55,0,3,2,21.7,132000
4,3,1570,56,1,1,3,34.0,272000
5,4,1806,45,1,2,3,21.4,385000
3,2,1204,16,1,2,2,41.2,230000
2,1,1077,16,1,2,0,36.8,123000
3,2,1407,44,1,2,0,27.5,181000
3,3,1370,50,2,2,2,44.0,190000
3,3,1309,43,0,1,2,41.6,153000
4,3,1528,49,2,3,2,27.1,286000
4,4,1309,7,1,2,1,4.4,261000
2,2,759,15,1,3,2,28.7,209000
1,1,500,38,1,1,1,18.4,63000
6,5,2609,6,2,2,1,27.5,464000
2,2,861,18,1,2,1,32.7,130000
2,1,1122,19,2,1,3,32.6,264000
2,1,1039,52,2,2,1,34.0,116000
1,1,500,51,2,1,1,34.3,50000
3,3,840,2,0,2,1,6.4,188000
4,3,1877,3,2,2,2,10.4,421000
3,3,1471,46,2,2,1,31.9,241000
3,3,926,54,1,2,3,21.0,238000
4,3,1901,25,2,1,0,38.4,225000
3,2,1276,36,2,2,1,7.1,264000
5,5,2032,54,1,1,2,10.4,352000
5,5,2322,49,0,2,1,28.4,336000
1,1,668,28,1,1,0,25.5,50000
4,3,1730,38,0,2,1,14.1,282000
3,3,1294,28,1,2,2,21.0,282000
6,5,2523,32,1,2,0,2.7,384000
3,2,1119,51,1,2,1,2.8,180000
6,5,2388,41,1,1,2,5.7,466000
4,3,1419,36,2,2,1,29.3,189000
2,1,733,39,1,2,0,43.3,50000
3,2,1126,36,2,1,1,13.8,204000
6,5,2272,43,0,2,2,2.7,425000
5,4,2027,54,2,2,0,35.7,231000
2,1,735,23,2,1,2,42.9,95000
4,3,1700,2,1,1,2,7.8,361000
3,3,875,10,1,1,1,19.9,199000
1,1,500,6,1,1,3,8.8,213000
3,3,1226,8,2,1,1,6.2,247000
2,2,737,15,2,2,1,32.8,162000
4,3,1565,45,1,1,2,48.4,227000
3,2,882,29,1,1,1,34.2,95000
4,3,1671,28,0,1,1,49.3,191000
1,1,529,22,1,2,1,22.3,70000
3,2,1298,34,2,3,1,45.0,170000
2,2,1007,20,0,2,1,11.0,182000
2,1,840,33,2,2,2,6.8,200000
2,2,895,15,2,2,2,35.4,219000
2,2,831,7,2,1,1,19.2,199000
3,2,1337,24,0,1,1,16.6,205000
3,2,884,26,1,1,1,33.9,131000
3,2,1021,50,0,1,1,17.3,92000
3,2,1517,10,2,1,0,29.1,224000
5,5,1507,15,1,2,1,15.7,310000
5,5,1971,37,0,1,1,39.4,244000
3,2,1434,59,2,3,1,16.3,212000
3,3,1181,24,1,3,2,27.2,271000
2,2,718,11,0,3,1,2.1,196000
6,5,2425,40,1,1,3,39.8,413000
2,2,729,21,0,3,2,31.4,178000
3,3,1206,40,1,2,3,10.4,308000
3,2,1063,38,1,3,2,11.6,250000
3,2,1421,15,2,2,2,13.9,302000
2,1,1084,15,2,2,1,29.2,198000
4,3,1573,37,1,1,0,27.9,174000
2,1,522,45,2,1,2,14.4,158000
4,3,1495,14,1,1,2,35.0,251000
2,1,763,43,1,3,1,44.6,50000
2,2,901,52,2,1,2,3.1,199000
5,5,1798,21,1,1,1,21.4,346000
2,1,646,44,1,3,1,30.1,114000
4,3,1702,20,1,1,1,29.7,240000
3,2,1387,33,1,3,2,2.0,307000
2,1,675,3,1,2,2,11.3,220000
6,5,2133,40,2,1,2,4.0,450000
2,1,1456,23,0,1,2,28.9,238000
5,4,2156,44,2,2,0,32.6,243000
2,2,746,47,1,3,3,8.8,238000
5,4,2173,23,0,3,1,17.3,319000
1,1,500,27,1,1,2,17.2,146000
3,2,1373,35,1,1,0,41.2,96000
4,3,1631,25,2,1,1,10.5,271000
5,4,2018,32,1,2,2,27.9,368000
5,4,1977,22,1,1,2,39.4,331000
4,3,1310,8,1,1,1,41.6,230000
5,5,2387,56,1,2,2,33.7,352000
2,2,611,51,1,2,1,15.7,135000
3,2,927,52,1,1,1,41.3,91000
3,2,1157,38,1,2,2,37.4,216000
3,2,1007,18,1,2,1,35.5,135000
3,3,1189,28,2,2,2,4.3,338000
3,2,1337,28,1,2,0,3.1,171000
2,1,999,11,2,2,1,35.1,157000
4,3,1762,12,0,2,1,47.3,263000
2,1,738,55,0,3,1,38.9,50000
3,2,1209,2,1,2,1,41.7,167000
3,2,1281,59,0,2,2,27.7,201000
4,3,1248,37,1,2,3,15.9,322000
4,3,1714,4,1,2,2,34.2,326000
4,4,1308,41,1,1,2,35.9,198000
2,1,1208,45,2,1,1,34.1,136000
3,3,1119,45,2,2,1,47.4,129000
2,2,763,47,2,2,0,19.0,76000
3,2,1046,34,0,2,1,2.9,155000
3,3,1074,23,1,2,2,45.5,190000
1,1,854,13,1,1,1,8.9,170000
3,2,1388,7,0,2,1,35.2,241000
6,5,2090,32,1,2,1,43.8,304000
6,5,2700,23,1,1,1,16.2,469000
3,3,1438,49,1,1,0,41.7,116000
1,1,500,8,2,1,2,17.3,178000
2,2,861,50,2,1,1,39.9,58000
3,2,1197,47,0,1,2,4.4,203000
5,4,2394,47,1,2,1,33.1,336000
2,2,640,37,2,2,2,34.2,132000
4,3,1629,34,1,2,2,25.1,285000
2,1,714,48,1,2,2,34.7,104000
6,5,2113,29,1,2,1,46.2,307000
3,2,1638,37,1,1,1,37.0,208000
4,4,1363,23,0,1,3,48.1,263000
3,2,1244,38,2,1,0,23.0,150000
4,3,1251,29,0,3,0,26.9,160000
2,1,720,44,1,3,1,13.9,82000
2,2,884,5,0,1,2,49.3,156000
5,4,1835,52,2,2,0,3.7,219000
5,5,2117,40,0,3,2,18.6,369000
5,5,1946,11,1,2,1,15.6,380000
4,3,1832,14,1,2,1,19.9,312000
4,3,1872,56,1,1,1,46.0,156000
2,1,682,49,1,1,1,19.0,51000
3,2,1215,42,1,2,0,45.9,50000
3,2,1236,2,2,2,0,21.7,173000
4,4,1723,35,2,2,1,42.9,260000
3,2,1202,45,1,1,2,26.6,185000
2,2,838,49,0,3,1,16.3,118000
3,2,1151,59,0,2,1,23.0,122000
4,4,1623,35,2,1,1,21.8,269000
3,3,1459,42,1,1,1,13.7,240000
2,1,929,28,2,2,1,15.2,163000
2,2,940,8,1,1,0,10.1,164000
2,2,944,32,2,1,2,17.5,161000
3,2,1169,4,2,1,1,31.6,231000
4,4,1663,45,2,3,2,19.9,306000
4,4,1382,7,1,2,1,35.9,227000
4,4,1853,39,1,1,2,49.4,256000
3,2,643,48,1,3,1,19.5,131000
4,3,1582,27,1,2,0,23.7,187000
2,1,1028,37,1,1,2,9.0,190000
3,2,927,17,0,3,1,20.2,154000
4,4,1679,10,1,2,0,36.6,233000
2,1,663,4,1,2,0,11.7,128000
2,2,726,23,1,2,2,9.9,242000
5,4,2189,14,1,2,2,19.4,474000
3,2,1239,5,1,1,2,41.1,245000
4,3,1193,2,1,1,3,31.6,327000
1,1,500,46,2,2,1,47.9,50000
4,4,1795,24,1,3,1,45.3,302000
3,2,1289,18,1,2,2,8.4,298000
2,2,1149,27,0,1,3,3.1,285000
4,3,1936,24,1,1,1,20.6,306000
2,1,731,29,1,3,3,26.6,201000
3,2,1700,11,2,1,0,26.3,176000
2,2,804,48,1,1,2,7.6,186000
2,1,607,18,1,2,2,7.1,221000
3,2,1073,59,1,3,2,3.3,238000
2,1,500,48,1,2,0,42.7,50000
5,5,2321,53,2,1,0,47.4,244000
1,1,718,4,1,1,0,6.7,115000
3,3,996,33,2,2,1,11.4,210000
2,2,754,14,1,3,2,5.4,242000
3,2,1219,44,2,3,3,44.0,251000
5,4,1807,56,0,2,1,48.0,226000
2,2,500,42,1,2,0,13.8,54000
6,5,2357,32,2,1,1,15.9,403000
2,2,735,51,1,1,0,18.8,52000
4,4,1522,4,0,1,2,25.6,329000
3,3,1244,20,1,3,2,34.4,274000
5,5,2285,21,1,1,3,25.7,451000
3,2,1139,3,1,1,1,47.6,150000
3,3,1234,25,1,3,0,5.9,188000
2,1,945,4,1,1,1,40.1,145000
2,1,910,58,1,1,1,17.4,105000
5,4,1877,47,1,2,3,19.5,363000
3,3,1219,11,0,2,0,35.7,146000
3,3,1309,16,2,2,0,46.5,177000
4,4,1374,59,0,3,2,36.1,209000
3,2,1452,36,2,1,2,39.0,236000
6,5,2686,6,1,3,1,37.8,455000
4,3,1455,31,1,2,2,16.7,271000
3,2,1238,40,1,1,0,38.1,88000
5,4,2128,13,1,2,3,39.4,455000
1,1,500,23,1,1,1,27.1,54000
3,3,1296,52,1,1,0,27.3,125000
3,2,1232,4,0,3,1,38.2,194000
2,1,506,37,2,1,0,41.0,50000
4,3,1691,42,2,1,1,17.5,261000
5,4,1779,37,1,1,2,40.3,280000
3,2,1387,44,1,1,1,40.9,124000
3,3,1065,33,1,3,2,12.5,253000
6,5,2367,56,1,3,1,36.1,332000
3,3,1474,42,0,2,0,10.1,170000
3,3,1299,29,1,2,3,5.6,341000
3,3,984,37,2,2,2,29.2,219000
5,4,1797,19,0,1,0,45.5,205000
3,2,1080,51,1,1,1,2.7,148000
4,3,1678,20,2,1,2,41.5,291000
4,3,1671,32,1,2,0,25.8,164000
3,2,1031,44,0,2,1,43.2,86000
3,3,966,55,2,3,1,42.3,122000
4,4,1656,16,1,2,1,43.9,263000
3,2,1163,5,0,2,0,38.7,126000
4,4,2031,49,1,1,2,42.3,302000
5,5,2007,46,1,3,1,9.6,349000
4,4,1962,12,2,3,1,15.9,362000
4,4,1365,45,1,3,2,12.9,273000
4,3,1285,21,1,1,2,37.4,236000
4,3,1375,14,1,2,1,8.5,265000
3,2,1437,37,2,2,2,9.9,293000
2,1,1151,22,0,1,2,44.1,145000
3,3,1043,30,1,3,1,35.6,172000
4,4,1507,23,2,1,1,43.9,230000
3,3,966,5,2,1,2,7.8,302000
4,4,1237,29,0,2,1,20.6,223000
3,2,1343,59,0,1,1,14.9,147000
4,3,1644,30,1,3,2,1.5,360000
2,1,802,18,0,2,1,14.9,147000
4,4,1319,46,1,2,2,19.6,314000
3,2,1527,50,0,2,1,5.5,195000
2,1,699,52,0,1,0,28.8,50000
3,2,1306,1,1,2,1,19.8,225000
4,3,1309,39,2,2,1,3.3,260000
3,2,1161,17,1,2,2,35.5,212000
2,1,858,3,1,3,2,36.7,196000
6,5,2465,42,2,2,1,41.9,360000
4,4,1630,7,1,2,3,24.8,391000
6,5,2498,27,1,3,0,48.5,280000
3,3,973,28,1,2,1,45.8,157000
3,3,1239,44,0,2,1,28.0,173000
5,4,2022,54,1,1,1,22.8,276000
3,2,1246,31,1,2,2,1.1,266000
4,4,1614,15,1,3,0,35.8,226000
3,2,945,55,0,2,0,28.7,50000
3,3,936,53,1,1,1,46.9,89000
2,1,500,48,1,2,2,30.1,108000
2,1,963,8,0,2,2,49.6,173000
1,1,565,6,0,1,2,42.8,68000
1,1,568,28,2,3,0,47.7,50000
6,5,2461,4,1,3,1,17.1,478000
2,1,500,30,0,2,0,8.3,50000
4,4,1394,43,1,1,1,40.0,202000
4,3,1634,17,0,2,2,39.5,316000
3,2,1227,34,2,1,1,11.4,235000
2,1,755,6,2,2,0,38.5,96000
4,4,1673,36,1,1,1,29.5,234000
4,4,1602,35,2,2,0,6.4,263000
4,4,1624,39,0,1,1,25.6,198000
4,3,1472,39,2,2,1,46.6,177000
6,5,2596,16,0,2,1,25.8,400000
3,3,1113,2,1,3,3,39.6,308000
3,2,933,8,2,1,1,2.4,225000
4,3,1445,15,1,1,2,36.7,276000
2,2,730,27,2,2,2,47.4,160000
5,4,2198,16,0,1,2,25.5,373000
2,1,791,1,1,1,1,17.5,164000
3,2,1162,59,0,2,0,32.7,50000
4,4,1350,10,1,2,2,45.9,274000
3,3,1357,7,0,1,1,9.7,267000
